"200 N MAPLE ST ,URBANA,IL",40.118284;-88.202558
"1400 W EADS ST ,URBANA,IL",40.123132;-88.224138
"1100 LINCOLN AVE ,URBANA,IL",40.1347341;-88.2196464
"200 S MATHEWS AVE ,URBANA,IL",40.126633;-88.226706
"1900 E MAIN ST ,URBANA,IL",40.112463;-88.2062329
"1 CARLE AVE ,URBANA,IL",40.1005901;-88.2119917
"500 CUNNINGHAM AVE ,URBANA,IL",40.115082;-88.207283
"2000 S RACE ST ,URBANA,IL",40.094109;-88.209578
"400 E WASHINGTON ST ,URBANA,IL",40.1058973;-88.1619329
"1200 PHILO RD ,URBANA,IL",40.098565;-88.190744
"1300 W GREEN ST ,URBANA,IL",40.1105313;-88.2220676
"1700 S ANDERSON ST ,URBANA,IL",40.107478;-88.200251
"1000 N BROADWAY AVE ,URBANA,IL",40.123761;-88.207673
"600 N MATHEWS AVE ,URBANA,IL",40.121221;-88.225743
"700 N BROADWAY AVE ,URBANA,IL",40.123761;-88.207673
"800 N ROMINE ST ,URBANA,IL",40.1204;-88.227146
"1500 LINCOLNWOOD DR ,URBANA,IL",40.099839;-88.185261
"800 HAWTHORNE DR ,URBANA,IL",40.102384;-88.198585
"500 E PARK ST ,URBANA,IL",40.117201;-88.198949
"2300 S ANDERSON ST ,URBANA,IL",40.107478;-88.200251
"1000 S LINCOLN AVE ,URBANA,IL",40.0982942;-88.2191174
"500 N RACE ST ,URBANA,IL",40.116979;-88.209064
"1100 N BROADWAY AVE ,URBANA,IL",40.123761;-88.207673
"200 N COLER AVE ,URBANA,IL",40.127903;-88.2160786
"400 BROOKENS CIR ,URBANA,IL",40.085223;-88.2042057
"1800 WINDSOR RD ,URBANA,IL",40.083556;-88.221146
"300 E IOWA ST ,URBANA,IL",40.1047289;-88.2033626
"1 BUENA VISTA CT ,URBANA,IL",40.1121369;-88.2146157
"1400 KINCH ST ,URBANA,IL",40.10407;-88.181422
"100 W PENNSYLVANIA AVE ,URBANA,IL",40.10062;-88.2203875
"800 N ORCHARD PL ,URBANA,IL",40.09631745;-88.21327011760721
"1700 EAGLE RIDGE RD ,URBANA,IL",40.089803;-88.186865
"500 S WEBBER ST ,URBANA,IL",40.1076487;-88.1990842
"700 S POPLAR ST ,URBANA,IL",40.1093255;-88.194526
"300 N VINE ST ,URBANA,IL",40.114339;-88.205037
"600 S RACE ST ,URBANA,IL",40.094109;-88.209578
"1200 N BROADWAY AVE ,URBANA,IL",40.123761;-88.207673
"3000 RIDGE RD ,URBANA,IL",40.08917;-88.216543578797
"2200 S VINE ST ,URBANA,IL",40.0984331;-88.2049066
"1600 TRAILS DR ,URBANA,IL",40.076908;-88.185691
"700 W PARK ST ,URBANA,IL",40.117429;-88.209886
"2100 E UNIVERSITY AVE ,URBANA,IL",40.116033;-88.183874
"900 N ORCHARD PL ,URBANA,IL",40.09631745;-88.21327011760721
"1 GOLFVIEW DR ,URBANA,IL",40.129276;-88.202053
"1000 BROADWAY AVE ,URBANA,IL",40.123761;-88.207673
"1100 RAINBOW VIEW ,URBANA,IL",40.1039588;-88.1748699
"1000 LIERMAN AVE ,URBANA,IL",40.102958;-88.18863
"2500 N OAK ST ,URBANA,IL",40.136757;-88.230386
"500 S ANDERSON ST ,URBANA,IL",40.107478;-88.200251
"1 TREMONT ST ,URBANA,IL",40.124809;-88.226435
"1100 ELIOT DR ,URBANA,IL",40.089617;-88.201766
"600 BURKWOOD DR ,URBANA,IL",40.096785;-88.197117
"900 BURKWOOD DR ,URBANA,IL",40.096785;-88.197117
"600 E COLORADO AVE ,URBANA,IL",40.0946606;-88.1859053
"1600 S ORCHARD PL ,URBANA,IL",40.09631745;-88.21327011760721
"700 N ROMINE ST ,URBANA,IL",40.1204;-88.227146
"1300 E MUMFORD DR ,URBANA,IL",40.090677;-88.196962
"100 S COTTAGE GROVE AVE ,URBANA,IL",40.099197;-88.195569
"1 PRAIRIE SCHOOL ,URBANA,IL",40.0932899;-88.1853946
"200 E COUNTRY CLUB RD ,URBANA,IL",40.127389;-88.203961
"1700 S RACE ST ,URBANA,IL",40.094109;-88.209578
"1300 S RACE ST ,URBANA,IL",40.094109;-88.209578
"1300 N RACE ST ,URBANA,IL",40.116979;-88.209064
"1100 N HARVEY ST ,URBANA,IL",40.1228469;-88.2224737
"1000 E UNIVERSITY AVE ,URBANA,IL",40.116033;-88.183874
"500 E FLORIDA AVE ,URBANA,IL",40.098366;-88.197856
"600 W PENNSYLVANIA AVE ,URBANA,IL",40.10062;-88.2203875
"500 W PENNSYLVANIA AVE ,URBANA,IL",40.10062;-88.2203875
"1200 N GOODWIN AVE ,URBANA,IL",40.1145612;-88.2240165
"1900 LINVIEW AVE ,URBANA,IL",40.121179;-88.218156
"100 N MCCULLOUGH ST ,URBANA,IL",40.113008;-88.213206
"2100 BURLISON DR ,URBANA,IL",40.090797;-88.205441
"600 W CHURCH ST ,URBANA,IL",40.118381;-88.224446
"800 S LYNN ST ,URBANA,IL",40.0843672;-88.1965162
"1000 STOUGHTON ST ,URBANA,IL",40.113444;-88.218188
"1200 EADS ST ,URBANA,IL",40.123132;-88.224138
"700 E CALIFORNIA AVE ,URBANA,IL",40.108431;-88.206235
"1200 S ANDERSON ST ,URBANA,IL",40.107478;-88.200251
"1 ANTHONY DR ,URBANA,IL",40.135723;-88.195984
"200 E CALIFORNIA AVE ,URBANA,IL",40.108431;-88.206235
"1 N CUNNINGHAM AVE ,URBANA,IL",40.1246611;-88.2007459
"500 E ELM ST ,URBANA,IL",40.1116652;-88.2069953
"600 GLOVER AVE ,URBANA,IL",40.1093217;-88.1933604
"1900 COUNTRY SQUIRE DR ,URBANA,IL",40.1028417;-88.1787113
"400 S COLER AVE ,URBANA,IL",40.1120955;-88.2160667
"400 N MAPLE ST ,URBANA,IL",40.118284;-88.202558
"1600 CURTISS DR ,URBANA,IL",40.100077;-88.184227
"1 E UNIVERSITY AVE ,URBANA,IL",40.115611;-88.186623
"1200 LIERMAN AVE ,URBANA,IL",40.102958;-88.18863
"1200 N BERKLEY AVE ,URBANA,IL",40.122511;-88.206457
"1 HAZEL ,URBANA,IL",40.118286;-88.203157
"1 GEORGE HUFF DR ,URBANA,IL",40.092933;-88.202643
"1900 E VERMONT AVE ,URBANA,IL",40.100338;-88.1812642
"1400 W BRADLEY AVE ,URBANA,IL",40.1273759;-88.2212734
"100 LINCOLN SQ ,URBANA,IL",40.1347341;-88.2196464
"1200 IVANHOE WAY ,URBANA,IL",40.101951;-88.188272
"1600 BECKMAN CRT ,URBANA,IL",40.11443765;-88.22732170484709
"1100 WILLARD ST ,URBANA,IL",40.0842918;-88.1945331
"1000 W ILLINOIS ST ,URBANA,IL",40.109129;-88.21452
"300 W ILLINOIS ST ,URBANA,IL",40.109129;-88.21452
"1000 RAINBOW VIEW ,URBANA,IL",40.1039588;-88.1748699
"1300 S ANDERSON ST ,URBANA,IL",40.107478;-88.200251
"1 GRN ,URBANA,IL",40.1131753;-88.20866617411498
"200 W NEVADA ST ,URBANA,IL",40.1059617;-88.2225496
"1600 E WINDSOR RD ,URBANA,IL",40.0837403;-88.205434
"1800 A PHILO RD ,URBANA,IL",40.098565;-88.190744
"1 BESLIN ST ,URBANA,IL",40.120268;-88.225741
"1 EADS ST ,URBANA,IL",40.123132;-88.224138
"100 DODSON DR ,URBANA,IL",40.110853;-88.176109
"2300 S VINE ST ,URBANA,IL",40.0984331;-88.2049066
"1 SUTTON ,URBANA,IL",40.10211355;-88.2178587
"400 N WRIGHT ST ,URBANA,IL",40.116868;-88.228845
"100 S MCCULLOUGH ST ,URBANA,IL",40.109073;-88.2131598
"2000 VERMONT AVE ,URBANA,IL",40.100338;-88.1812642
"1 MCHENRY ST ,URBANA,IL",40.086938;-88.208274
"900 W CLARK ST ,URBANA,IL",40.1154478;-88.2207034
"2200 E WINDSOR RD ,URBANA,IL",40.0837403;-88.205434
"2100 E WINDSOR RD ,URBANA,IL",40.0837403;-88.205434
"1400 E FAIRLAWN DR ,URBANA,IL",40.101507;-88.189754
"600 N HICKORY ST ,URBANA,IL",40.1168028;-88.1973765
"800 E SUNNYCREST DR ,URBANA,IL",40.09753;-88.197465
"1400 S VIRGINIA DR ,URBANA,IL",40.0998599;-88.2220689
"1300 W TREMONT ST ,URBANA,IL",40.124809;-88.226435
"200 W BLISS DR ,URBANA,IL",40.096667;-88.211035
"1300 W HILL ST ,URBANA,IL",40.1192878;-88.2287048
"1600 IVANHOE ,URBANA,IL",40.101951;-88.188272
"300 W FLORIDA AVE ,URBANA,IL",40.098302;-88.209463
"1 SMITH RD ,URBANA,IL",40.1133797;-88.1784593
"200 E MICHIGAN AVE ,URBANA,IL",40.1018379;-88.2025107
"1900 WINDSOR RD ,URBANA,IL",40.083556;-88.221146
"1200 S LIERMAN AVE ,URBANA,IL",40.1091376;-88.1887677
"100 HARTLE AVE ,URBANA,IL",40.111876;-88.1922421
"1400 W CHURCH ST ,URBANA,IL",40.118381;-88.224446
"500 E MUMFORD DR ,URBANA,IL",40.090677;-88.196962
"1300 S PHILO RD ,URBANA,IL",40.098565;-88.190744
"2200 S RACE ST ,URBANA,IL",40.094109;-88.209578
"2300 S RACE ST ,URBANA,IL",40.094109;-88.209578
"1000 E WASHINGTON ST ,URBANA,IL",40.1058973;-88.1619329
"1 INDIANA AVE ,URBANA,IL",40.102841;-88.212039
"1400 GREGORY DR ,URBANA,IL",40.1041825;-88.2227636
"800 UNIVERSITY AVE ,URBANA,IL",40.113339;-88.160152
"600 S BUSEY AVE ,URBANA,IL",40.1118831;-88.2177473
"1900 WEAVER PL ,URBANA,IL",40.1041945;-88.18247083981964
"1200 BESLIN ST ,URBANA,IL",40.120268;-88.225741
"200 W OREGON ST ,URBANA,IL",40.106998;-88.221531
"1000 E MAIN ST ,URBANA,IL",40.112463;-88.2062329
"600 W COUNTRY CLUB RD ,URBANA,IL",40.127474;-88.210033
"600 E HIGH ST ,URBANA,IL",40.11002;-88.200995
"300 S POPLAR ST ,URBANA,IL",40.1093255;-88.194526
"300 IOWA ST ,URBANA,IL",40.1045279;-88.2087586
"1400 BRIARCLIFF DR ,URBANA,IL",40.100547;-88.193181
"2000 E MICHIGAN AVE ,URBANA,IL",40.1018379;-88.2025107
"1900 EASY ST ,URBANA,IL",40.104956;-88.181851
"700 BURKWOOD DR ,URBANA,IL",40.096785;-88.197117
"2000 FLETCHER ST ,URBANA,IL",40.090849;-88.193049
"900 SHURTS ST ,URBANA,IL",40.0862094;-88.2006444
"1 BEECH ST ,URBANA,IL",40.122171;-88.227484
"100 E OREGON ST ,URBANA,IL",40.107699;-88.200248
"1100 S RACE ST ,URBANA,IL",40.094109;-88.209578
"1200 S RACE ST ,URBANA,IL",40.094109;-88.209578
"1 LAKE ST ,URBANA,IL",40.116972;-88.209877
"800 W ANTHONY DR ,URBANA,IL",40.136543;-88.222133
"3100 RIDGE RD ,URBANA,IL",40.08917;-88.216543578797
"1600 WINDSOR RD ,URBANA,IL",40.083556;-88.221146
"200 N WOOD ST ,URBANA,IL",40.1139741;-88.2103126
"300 S BIRCH ST ,URBANA,IL",40.1090934;-88.2117441
"1200 E DELAWARE AVE ,URBANA,IL",40.099194;-88.195737
"800 S GLOVER AVE ,URBANA,IL",40.1093217;-88.1933604
"700 S COTTAGE GROVE AVE ,URBANA,IL",40.099197;-88.195569
"200 S BIRCH ST ,URBANA,IL",40.1090934;-88.2117441
"100 W MICHIGAN AVE ,URBANA,IL",40.1019352;-88.212116
"1700 WINDSOR RD ,URBANA,IL",40.083556;-88.221146
"100 E MICHIGAN AVE ,URBANA,IL",40.1018379;-88.2025107
"1700 N CUNNINGHAM AVE ,URBANA,IL",40.1246611;-88.2007459
"700 S VINE ST ,URBANA,IL",40.0984331;-88.2049066
"1100 VINE ST ,URBANA,IL",40.0984331;-88.2049066
"200 W ILLINOIS ST ,URBANA,IL",40.109129;-88.21452
"600 S POPLAR ST ,URBANA,IL",40.1093255;-88.194526
"200 N BUSEY AVE ,URBANA,IL",40.1201624;-88.2169541
"300 E GREEN ST ,URBANA,IL",40.1108005;-88.2049126
"600 E PENN CT ,URBANA,IL",40.100783;-88.19669829642856
"1300 FAIRLAWN DR ,URBANA,IL",40.101507;-88.189754
"2300 POND ST ,URBANA,IL",40.089395;-88.193832
"500 E HOLLYWOOD ,URBANA,IL",40.103011;-88.202602
"200 W PENN CT ,URBANA,IL",40.100783;-88.19669829642856
"1800 N LINCOLN AVE ,URBANA,IL",40.1146456;-88.2193136
"1300 W PARK ST ,URBANA,IL",40.117429;-88.209886
"700 W WASHINGTON ST ,URBANA,IL",40.105536;-88.20826
"1 HILL CT ,URBANA,IL",40.1131753;-88.20866617411498
"700 CLARK ST ,URBANA,IL",40.115484;-88.216766
"800 SUNSET DR ,URBANA,IL",40.1236942;-88.2171046
"1300 E COLORADO AVE ,URBANA,IL",40.0946606;-88.1859053
"2000 ANTHONY DR ,URBANA,IL",40.135723;-88.195984
"100 W FRANKLIN ST ,URBANA,IL",40.12059;-88.209924
"2000 BOUDREAU CR ,URBANA,IL",40.089714;-88.20655
"2000 WINDSOR RD ,URBANA,IL",40.083556;-88.221146
"1 ALLEY N OF FAIRLAWN ,URBANA,IL",40.101507;-88.189754
"1 BROADWAY PLAZA ,URBANA,IL",40.123761;-88.207673
"400 E CALIFORNIA AVE ,URBANA,IL",40.108431;-88.206235
"1000 S LYNN ST ,URBANA,IL",40.0843672;-88.1965162
"1100 W HILL ST ,URBANA,IL",40.1192878;-88.2287048
"1900 S RACE ST ,URBANA,IL",40.094109;-88.209578
"800 W WASHINGTON ST ,URBANA,IL",40.105536;-88.20826
"2100 VAWTER ST ,URBANA,IL",40.0927229;-88.1918437
"1 MCHENRY VINE ,URBANA,IL",40.0873619;-88.2035698
"2700 E WASHINGTON ST ,URBANA,IL",40.1058973;-88.1619329
"800 E FLORIDA AVE ,URBANA,IL",40.098366;-88.197856
"900 N COLER AVE ,URBANA,IL",40.127903;-88.2160786
"1900 JANE ANN CT ,URBANA,IL",40.0802035;-88.18356673735465
"500 S JOHNSON AVE ,URBANA,IL",40.108531;-88.196823
"1400 E MICHIGAN AVE ,URBANA,IL",40.1018379;-88.2025107
"1 HILL STREET CT ,URBANA,IL",40.119161;-88.221014
"1200 S COTTAGE GROVE AVE ,URBANA,IL",40.099197;-88.195569
"900 W ILLINOIS ST ,URBANA,IL",40.109129;-88.21452
"700 W VERMONT AVE ,URBANA,IL",40.0998677;-88.2120776
"800 W BRADLEY AVE ,URBANA,IL",40.1273759;-88.2212734
"1 MUMFORD DR ,URBANA,IL",40.094113;-88.208513
"1 ROUTE ,URBANA,IL",40.1131753;-88.20866617411498
"500 S BROADWAY AVE ,URBANA,IL",40.112345;-88.2074102
"1 WILSON PARK ,URBANA,IL",40.116306;-88.186041
"1 GLOVER AVE ,URBANA,IL",40.1093217;-88.1933604
"1 CLARK LINDSEY VILLA ,URBANA,IL",40.082344;-88.2071153
"100 E KERR AVE ,URBANA,IL",40.12199;-88.204404
"1800 S RACE ST ,URBANA,IL",40.094109;-88.209578
"1100 E COLORADO AVE ,URBANA,IL",40.0946606;-88.1859053
"300 GEORGE HUFF DR ,URBANA,IL",40.092933;-88.202643
"1700 S VINE ST ,URBANA,IL",40.0984331;-88.2049066
"200 W DELAWARE AVE ,URBANA,IL",40.099098;-88.21956
"2100 GRANGE DR ,URBANA,IL",40.0868751;-88.207338
"600 N LINCOLN AVE ,URBANA,IL",40.1146456;-88.2193136
"1000 GERALDINE AVE ,URBANA,IL",40.12299;-88.202815
"600 E CALIFORNIA AVE ,URBANA,IL",40.108431;-88.206235
"800 BEVERLY DR ,URBANA,IL",40.1282237;-88.2184632
"200 W ELM ST ,URBANA,IL",40.1115916;-88.2083399
"1000 S VINE ST ,URBANA,IL",40.0984331;-88.2049066
"1 KERR T ,URBANA,IL",40.12199;-88.204404
"600 E PENNSYLVANIA AVE ,URBANA,IL",40.1007281;-88.2065366
"700 E PENNSYLVANIA AVE ,URBANA,IL",40.1007281;-88.2065366
"700 S LINCOLN AVE ,URBANA,IL",40.0982942;-88.2191174
"100 N HARVEY ST ,URBANA,IL",40.1228469;-88.2224737
"1200 BRADLEY AVE ,URBANA,IL",40.1273759;-88.2212734
"1300 BRADLEY AVE ,URBANA,IL",40.1273759;-88.2212734
"200 HARTLE AVE ,URBANA,IL",40.111876;-88.1922421
"600 S LIERMAN AVE ,URBANA,IL",40.1091376;-88.1887677
"1 LAKESIDE TER ,URBANA,IL",40.1196636;-88.2063538
"400 S RACE ST ,URBANA,IL",40.094109;-88.209578
"900 E HILL ST ,URBANA,IL",40.11916;-88.221754
"1900 HARDING DR ,URBANA,IL",40.0938157;-88.1972196
"300 S COLER AVE ,URBANA,IL",40.1120955;-88.2160667
"200 LINCOLN SQUARE ,URBANA,IL",40.1347341;-88.2196464
"700 S CEDAR ST ,URBANA,IL",40.1119533;-88.2104282
"300 S LINCOLN AVE ,URBANA,IL",40.0982942;-88.2191174
"200 THOMPSON ST ,URBANA,IL",40.125583;-88.200025
"1200 W EUREKA ST ,URBANA,IL",40.1255864;-88.2249639
"100 N MATHEWS AVE ,URBANA,IL",40.121221;-88.225743
"1600 E WASHINGTON ST ,URBANA,IL",40.1058973;-88.1619329
"1 LAKESIDE TERR. ,URBANA,IL",40.1196636;-88.2063538
"400 S GLOVER AVE ,URBANA,IL",40.1093217;-88.1933604
"1100 W PENNSYLVANIA AVE ,URBANA,IL",40.10062;-88.2203875
"200 S COLER AVE ,URBANA,IL",40.1120955;-88.2160667
"1600 N LINCOLN AVE ,URBANA,IL",40.1146456;-88.2193136
"1 VERMONT AVE ,URBANA,IL",40.100338;-88.1812642
"300 E FLORIDA AVE ,URBANA,IL",40.098366;-88.197856
"700 S LYNN ST ,URBANA,IL",40.0843672;-88.1965162
"1100 S PHILO RD ,URBANA,IL",40.098565;-88.190744
"600 S COLER AVE ,URBANA,IL",40.1120955;-88.2160667
"2200 E WASHINGTON ST ,URBANA,IL",40.1058973;-88.1619329
"1400 N CUNNINGHAM AVE ,URBANA,IL",40.1246611;-88.2007459
"1000 E CALIFORNIA AVE ,URBANA,IL",40.108431;-88.206235
"400 W HIGH ST ,URBANA,IL",40.109834;-88.213138
"1 DODSON DR ,URBANA,IL",40.110853;-88.176109
"2300 N CUNNINGHAM AVE ,URBANA,IL",40.1246611;-88.2007459
"300 W OREGON ST ,URBANA,IL",40.106998;-88.221531
"1000 SPRINGFIELD AVE ,URBANA,IL",40.1127337;-88.2272837
"1000 S WEBBER ST ,URBANA,IL",40.1076487;-88.1990842
"1100 S BUSEY AVE ,URBANA,IL",40.1118831;-88.2177473
"1200 BRIGHTON DR ,URBANA,IL",40.093055;-88.193233
"1500 N LINCOLN AVE ,URBANA,IL",40.1264882;-88.21788873795991
"1 CHAPIN ST ,URBANA,IL",40.122773;-88.206682
"400 N BUSEY AVE ,URBANA,IL",40.1201624;-88.2169541
"800 W INDIANA AVE ,URBANA,IL",40.1027979;-88.217522
"2400 N SHORE DR ,URBANA,IL",40.1389845;-88.22219033088236
"600 BURKWOOD CT EAST ,URBANA,IL",40.096507;-88.199644
"1700 E WINDSOR RD ,URBANA,IL",40.0837403;-88.205434
"900 S WABASH AVE ,URBANA,IL",40.1055703;-88.1966215
"2100 EASY ST ,URBANA,IL",40.104956;-88.181851
"900 N ROMINE ST ,URBANA,IL",40.1204;-88.227146
"2000 RAINBOW VIEW ,URBANA,IL",40.1039588;-88.1748699
"300 S GLOVER AVE ,URBANA,IL",40.1093217;-88.1933604
"500 LINCOLN AVE ,URBANA,IL",40.1347341;-88.2196464
"1200 B FLORIDA ,URBANA,IL",40.098302;-88.209463
"1200 MUMFORD DR ,URBANA,IL",40.094113;-88.208513
"1900 E WINDSOR RD ,URBANA,IL",40.0837403;-88.205434
"600 W VERMONT AVE ,URBANA,IL",40.0998677;-88.2120776
"1 RECORD SERVICE ,URBANA,IL",40.1104509;-88.2074412
"1100 E PENN CT ,URBANA,IL",40.100783;-88.19669829642856
"1100 E WILLARD ST ,URBANA,IL",40.0842918;-88.1945331
"2600 S LYNN ST ,URBANA,IL",40.0843672;-88.1965162
"2000 GEORGE HUFF DR ,URBANA,IL",40.092933;-88.202643
"100 W GEORGE HUFF DR ,URBANA,IL",40.090901;-88.210492
"1400 E PENNSYLVANIA AVE ,URBANA,IL",40.1007281;-88.2065366
"2500 POND ST ,URBANA,IL",40.089395;-88.193832
"1000 E PENNSYLVANIA AVE ,URBANA,IL",40.1007281;-88.2065366
"1 1 ,URBANA,IL",40.1117174;-88.207301
"2400 POND ST ,URBANA,IL",40.089395;-88.193832
"600 W MICHIGAN AVE ,URBANA,IL",40.1019352;-88.212116
"200 E PENNSYLVANIA AVE ,URBANA,IL",40.1007281;-88.2065366
"1 COUNTRY SQUIRE DR ,URBANA,IL",40.1028417;-88.1787113
"500 W NEVADA ST ,URBANA,IL",40.1059617;-88.2225496
"800 PHILO RD ,URBANA,IL",40.098565;-88.190744
"1700 RACE ST ,URBANA,IL",40.087106;-88.20947
"1 LAUREL DR ,URBANA,IL",40.100877;-88.191959
"1300 E WINDSOR RD ,URBANA,IL",40.0837403;-88.205434
"300 E KERR AVE ,URBANA,IL",40.12199;-88.204404
"900 PHILO RD ,URBANA,IL",40.098565;-88.190744
"900 RAINBOW VIEW ,URBANA,IL",40.1039588;-88.1748699
"1 WABASH AVE ,URBANA,IL",40.1055703;-88.1966215
"2800 SUSAN STONE DR ,URBANA,IL",40.081262;-88.183448
"1400 LINCOLNWOOD DR ,URBANA,IL",40.099839;-88.185261
"1300 MUMFORD DR ,URBANA,IL",40.094113;-88.208513
"1 ARBY'S ,URBANA,IL",40.117810399999996;-88.20481155534989
"300 S MAPLE ST ,URBANA,IL",40.1006602;-88.2023793
"1500 S ANDERSON ST ,URBANA,IL",40.107478;-88.200251
"1400 FAIRLAWN DR ,URBANA,IL",40.101507;-88.189754
"1 ILL ,URBANA,IL",40.1131753;-88.20866617411498
"300 N COLER AVE ,URBANA,IL",40.127903;-88.2160786
"200 S CEDAR ST ,URBANA,IL",40.1119533;-88.2104282
"100 S LINCOLN SQUARE ,URBANA,IL",40.1347341;-88.2196464
"1500 CURTISS DR ,URBANA,IL",40.100077;-88.184227
"100 WILLARD ST ,URBANA,IL",40.0842918;-88.1945331
"1700 B JAMES CHERRY ,URBANA,IL",40.098933;-88.185689
"1 LINDEN DR ,URBANA,IL",40.098884;-88.193502
"1500 BRIARCLIFF DR ,URBANA,IL",40.100547;-88.193181
"1 EVERGREEN CT WEST ,URBANA,IL",40.095601;-88.202706
"1 HIGH ST ,URBANA,IL",40.0930071;-88.1623274
"1 K ,URBANA,IL",40.1117174;-88.207301
"200 E THOMPSON ST ,URBANA,IL",40.125583;-88.200025
"300 W IOWA ST ,URBANA,IL",40.1045279;-88.2087586
"1800 N CUNNINGHAM AVE ,URBANA,IL",40.1246611;-88.2007459
"1800 W WINDSOR RD ,URBANA,IL",40.083556;-88.221146
"1900 W WINDSOR RD ,URBANA,IL",40.083556;-88.221146
"100 W FLORIDA AVE ,URBANA,IL",40.098302;-88.209463
"400 E ILLINOIS ST ,URBANA,IL",40.1092274;-88.2061228
"1700 E FAIRLAWN DR ,URBANA,IL",40.101507;-88.189754
"1 LOT ,URBANA,IL",40.09695635;-88.20190102624962
"1 N LINCOLN ,URBANA,IL",40.1347341;-88.2196464
"300 E WILLARD ST ,URBANA,IL",40.0842918;-88.1945331
"1 HILL ST ,URBANA,IL",40.11916;-88.221754
"800 S COLER AVE ,URBANA,IL",40.1120955;-88.2160667
"1 BUSEY BANK ,URBANA,IL",40.1201624;-88.2169541
"1300 SILVER ST ,URBANA,IL",40.091479;-88.193048
"600 W HIGH ST ,URBANA,IL",40.109834;-88.213138
"200 E FLORIDA AVE ,URBANA,IL",40.098366;-88.197856
"1 S LINCOLN ,URBANA,IL",40.1347341;-88.2196464
"1 W WASHINGTON ,URBANA,IL",40.1058973;-88.1619329
"1 WASCHER CT ,URBANA,IL",40.1223872;-88.2202011
"800 WESTERN AVE ,URBANA,IL",40.1122192;-88.220546
"1 CENTRAL AVE ,URBANA,IL",40.116958;-88.210845
"1 S ,URBANA,IL",40.1117174;-88.207301
"300 N HARVEY A ,URBANA,IL",40.1228469;-88.2224737
"1200 B MITCHEM ,URBANA,IL",40.0922683;-88.1930624
"1000 HUNTER ST ,URBANA,IL",40.103771;-88.189769
"500 S MATHEWS AVE ,URBANA,IL",40.126633;-88.226706
"700 S LIERMAN AVE ,URBANA,IL",40.1091376;-88.1887677
"1200 GRANT PL ,URBANA,IL",40.103929;-88.194586
"400 N ORCHARD PL ,URBANA,IL",40.09631745;-88.21327011760721
"500 S LIERMAN AVE ,URBANA,IL",40.1091376;-88.1887677
"900 HARMON ST ,URBANA,IL",40.087026;-88.197659
"600 S ORCHARD PL ,URBANA,IL",40.09631745;-88.21327011760721
"400 MICHIGAN AVE ,URBANA,IL",40.101977;-88.2064796
"600 LINCOLN AVE ,URBANA,IL",40.1347341;-88.2196464
"500 N ORCHARD PL ,URBANA,IL",40.09631745;-88.21327011760721
"1400 S ORCHARD PL ,URBANA,IL",40.09631745;-88.21327011760721
"1 CEDAR CT ,URBANA,IL",40.1119533;-88.2104282
"2000 ZUPPKE DR ,URBANA,IL",40.091481;-88.20163909712838
"1700 E MAIN ST ,URBANA,IL",40.112463;-88.2062329
"800 S MCCULLOUGH ST ,URBANA,IL",40.109073;-88.2131598
"2400 N CUNNINGHAM AVE ,URBANA,IL",40.1246611;-88.2007459
"600 FAIRLAWN DR ,URBANA,IL",40.101507;-88.189754
"1500 E FLORIDA AVE ,URBANA,IL",40.098366;-88.197856
"900 S COTTAGE GROVE AVE ,URBANA,IL",40.099197;-88.195569
"2400 S POND ST ,URBANA,IL",40.089395;-88.193832
"600 BROADWAY AVE ,URBANA,IL",40.123761;-88.207673
"500 S COLER AVE ,URBANA,IL",40.1120955;-88.2160667
"1300 SILVER (?) ,URBANA,IL",40.091479;-88.193048
"200 E MCHENRY ST ,URBANA,IL",40.0878263;-88.1950861
"300 W WASHINGTON ST ,URBANA,IL",40.105536;-88.20826
"1800 E MAIN ST ,URBANA,IL",40.112463;-88.2062329
"300 W GRIGGS ST ,URBANA,IL",40.114501;-88.212069
"1000 BRADLEY AVE ,URBANA,IL",40.1273759;-88.2212734
"400 S COTTAGE GROVE AVE ,URBANA,IL",40.099197;-88.195569
"2800 MYRA RIDGE DRV ,URBANA,IL",40.0854306;-88.1853467
"1300 E WASHINGTON ST ,URBANA,IL",40.1058973;-88.1619329
"800 N BUSEY AVE ,URBANA,IL",40.1201624;-88.2169541
"800 W MICHIGAN AVE ,URBANA,IL",40.1019352;-88.212116
"700 E FLORIDA AVE ,URBANA,IL",40.098366;-88.197856
"1000 LINCOLN AVE ,URBANA,IL",40.1347341;-88.2196464
"700 LINCOLN AVE ,URBANA,IL",40.1347341;-88.2196464
"800 IOWA ST ,URBANA,IL",40.1045279;-88.2087586
"100 W WATER ST ,URBANA,IL",40.113485;-88.2081165
"100 E CRYSTAL LAKE DR ,URBANA,IL",40.1188505;-88.2047201
"2000 E WINDSOR RD ,URBANA,IL",40.0837403;-88.205434
"500 E CHURCH ST ,URBANA,IL",40.1182619;-88.2223659
"1 RUTLEDGE DR ,URBANA,IL",40.099877;-88.182566
"1 SHUMAN CIR ,URBANA,IL",40.092917;-88.201971
"2800 N LINCOLN AVE ,URBANA,IL",40.1146456;-88.2193136
"1 EB WINDSOR ,URBANA,IL",40.0840403;-88.1537042
"600 N ROMINE ST ,URBANA,IL",40.1204;-88.227146
"1700 E UNIVERSITY AVE ,URBANA,IL",40.115611;-88.186623
"1100 W ANTHONY DR ,URBANA,IL",40.136543;-88.222133
